shop_id,shop_name,sku_id,spu_id,spu_name,price_cent,is_discount_product,disc_cent,is_popular_sku
159401806,Hunoo Sushi,44496334,80315909,Yakissoba De Carne,5988,1,1198,1
159401806,Hunoo Sushi,51578509,80232103,Temaki Hot Roll Empanado,5028,0,NULL,0
159401806,Hunoo Sushi,53578262,58123299,Teppan De Frango,6828,0,NULL,0
159401806,Hunoo Sushi,56577592,80315913,Hossomaki De Pepino Japonês,2388,0,NULL,0
159401806,Hunoo Sushi,58577485,80176247,Temaki Ebiten Camarão,5028,1,1006,1
159401806,Hunoo Sushi,79973933,80272070,Hot Roll Hunoo,5148,0,NULL,0
159401806,Hunoo Sushi,80008062,80288756,Uramaki Salmão Filadélfia Grelhado,4428,1,886,0
159401806,Hunoo Sushi,80008063,80187299,Schweppes Citrus,1090,0,NULL,0
159401806,Hunoo Sushi,85843336,86129351,Poke salmão,6590,0,NULL,1
159401806,Hunoo Sushi,54578979,80252946,Temaki De Shimeii,4308,0,NULL,0
159401806,Hunoo Sushi,61578927,55123964,Sushi Toro Atum Trufado,1548,0,NULL,0
159401806,Hunoo Sushi,61578930,80272071,Heineken Long Neck,1788,0,NULL,0
159401806,Hunoo Sushi,79973928,80187295,Uramaki De Toro Atum,4788,1,958,1
159401806,Hunoo Sushi,79973931,55123965,Água Mineral S/Gás,1068,0,NULL,0
159401806,Hunoo Sushi,80061532,50121659,Usszukuri De Peixe Branco,7668,0,NULL,0
159401806,Hunoo Sushi,45498679,80242789,Jhou De Ebi Nikkei,1788,0,NULL,0
159401806,Hunoo Sushi,53578261,80197706,Batera Especial De Salmão,4188,0,NULL,0
159401806,Hunoo Sushi,55578531,45092008,Uramaki De Salmão,4428,1,886,1
159401806,Hunoo Sushi,57578522,80288753,Temaki Filadélfia Grelhado,4308,0,NULL,0
159401806,Hunoo Sushi,79973927,56123501,H2Oh!,1308,0,NULL,0
159401806,Hunoo Sushi,79973939,80221545,Temaki Toro Atum,4788,0,NULL,0
159401806,Hunoo Sushi,45498676,53121587,Usszukuri De Barriga De Salmão,7908,0,NULL,0
159401806,Hunoo Sushi,45498678,62123282,Teppan De Lula,9108,0,NULL,0
159401806,Hunoo Sushi,46549089,80315914,Combo Hunoo Especial,23868,0,NULL,1
159401806,Hunoo Sushi,57578523,80315916,Hossomaki De Salmão,2388,0,NULL,0
159401806,Hunoo Sushi,59578882,80221538,Combo Hunoo Premium,15948,0,NULL,1
159401806,Hunoo Sushi,61578932,55123967,Yakimeshi,5508,0,NULL,0
159401806,Hunoo Sushi,79954308,58123295,Yakissoba De Frango,7188,1,1438,0
159401806,Hunoo Sushi,79954309,80262284,Hossomaki De Atum,2388,0,NULL,0
159401806,Hunoo Sushi,79964328,80176242,Teppan De Tilápia,7908,0,NULL,0
159401806,Hunoo Sushi,79985224,80187296,Teppan De Salmão,10308,0,NULL,0
159401806,Hunoo Sushi,80008059,55123961,Corona Long Neck,1908,0,NULL,0
159401806,Hunoo Sushi,80039618,80315915,Espaguete,6588,0,NULL,0
159401806,Hunoo Sushi,80061528,80221540,Uramaki De Salmão Especial C/ Caviar,4788,0,NULL,0
